;diagnostics_Versions_PyRadiomics;diagnostics_Versions_Numpy;diagnostics_Versions_SimpleITK;diagnostics_Versions_PyWavelet;diagnostics_Versions_Python;diagnostics_Configuration_Settings;diagnostics_Configuration_EnabledImageTypes;diagnostics_Image-original_Hash;diagnostics_Image-original_Dimensionality;diagnostics_Image-original_Spacing;diagnostics_Image-original_Size;diagnostics_Image-original_Mean;diagnostics_Image-original_Minimum;diagnostics_Image-original_Maximum;diagnostics_Mask-original_Hash;diagnostics_Mask-original_Spacing;diagnostics_Mask-original_Size;diagnostics_Mask-original_BoundingBox;diagnostics_Mask-original_VoxelNum;diagnostics_Mask-original_VolumeNum;diagnostics_Mask-original_CenterOfMassIndex;diagnostics_Mask-original_CenterOfMass;original_firstorder_10Percentile;original_firstorder_90Percentile;original_firstorder_Energy;original_firstorder_Entropy;original_firstorder_InterquartileRange;original_firstorder_Kurtosis;original_firstorder_Maximum;original_firstorder_MeanAbsoluteDeviation;original_firstorder_Mean;original_firstorder_Median;original_firstorder_Minimum;original_firstorder_Range;original_firstorder_RobustMeanAbsoluteDeviation;original_firstorder_RootMeanSquared;original_firstorder_Skewness;original_firstorder_TotalEnergy;original_firstorder_Uniformity;original_firstorder_Variance;original_glcm_Autocorrelation;original_glcm_ClusterProminence;original_glcm_ClusterShade;original_glcm_ClusterTendency;original_glcm_Contrast;original_glcm_Correlation;original_glcm_DifferenceAverage;original_glcm_DifferenceEntropy;original_glcm_DifferenceVariance;original_glcm_Id;original_glcm_Idm;original_glcm_Idmn;original_glcm_Idn;original_glcm_Imc1;original_glcm_Imc2;original_glcm_InverseVariance;original_glcm_JointAverage;original_glcm_JointEnergy;original_glcm_JointEntropy;original_glcm_MCC;original_glcm_MaximumProbability;original_glcm_SumAverage;original_glcm_SumEntropy;original_glcm_SumSquares;original_glrlm_GrayLevelNonUniformity;original_glrlm_GrayLevelNonUniformityNormalized;original_glrlm_GrayLevelVariance;original_glrlm_HighGrayLevelRunEmphasis;original_glrlm_LongRunEmphasis;original_glrlm_LongRunHighGrayLevelEmphasis;original_glrlm_LongRunLowGrayLevelEmphasis;original_glrlm_LowGrayLevelRunEmphasis;original_glrlm_RunEntropy;original_glrlm_RunLengthNonUniformity;original_glrlm_RunLengthNonUniformityNormalized;original_glrlm_RunPercentage;original_glrlm_RunVariance;original_glrlm_ShortRunEmphasis;original_glrlm_ShortRunHighGrayLevelEmphasis;original_glrlm_ShortRunLowGrayLevelEmphasis;original_ngtdm_Busyness;original_ngtdm_Coarseness;original_ngtdm_Complexity;original_ngtdm_Contrast;original_ngtdm_Strength;original_gldm_DependenceEntropy;original_gldm_DependenceNonUniformity;original_gldm_DependenceNonUniformityNormalized;original_gldm_DependenceVariance;original_gldm_GrayLevelNonUniformity;original_gldm_GrayLevelVariance;original_gldm_HighGrayLevelEmphasis;original_gldm_LargeDependenceEmphasis;original_gldm_LargeDependenceHighGrayLevelEmphasis;original_gldm_LargeDependenceLowGrayLevelEmphasis;original_gldm_LowGrayLevelEmphasis;original_gldm_SmallDependenceEmphasis;original_gldm_SmallDependenceHighGrayLevelEmphasis;original_gldm_SmallDependenceLowGrayLevelEmphasis;data_source;diagnosis_code
25;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};98214b2b49193705c354cf07a0c7c962c28dc4a6;3D;(1.0, 1.0, 1.0);(75, 92, 1);89.6963768115942;56.0;153.0;f00d7355c8e5ec231e451dc9eef8605ef3fdb255;(1.0, 1.0, 1.0);(75, 92, 1);(0, 0, 0, 75, 92, 1);6900;1;(37.0, 45.5, 0.0);(37.0, 45.5, 0.0);75.0;105.0;56591243.0;1.1661560037504535;16.0;4.304898668755265;153.0;9.778303087586643;89.6963768115942;88.0;56.0;97.0;6.881409413391244;90.56284790293344;0.7560535436937589;56591243.0;0.5619872715816004;156.18940716236088;4.741277676984199;5.149411829163043;0.6316571018055778;1.0435036610951154;0.16339138828269262;0.7292835844302464;0.16242613731744165;0.6361773747398743;0.13572552313178257;0.9189478065021544;0.9188834564378043;0.9937233968774448;0.9729519592795991;-0.40983867603427326;0.7780069134637992;0.16158154272284708;2.1263229749099315;0.4468860242147211;1.852103551281368;0.7315132929384252;0.6484192482018569;4.252645949819863;1.685346633402423;0.30172376234445203;443.2782413772396;0.3624566407053419;0.5872401738769722;5.636734011747672;88.1386600431558;377.46362192612173;22.977848918493468;0.3150746841601074;5.1208976946277005;153.1888635797609;0.11925595038496851;0.17692028985507244;49.413480603573454;0.2357809386263381;1.559456568990082;0.07963961719067644;32.512965262316584;0.00227161146954409;1.816547065275773;0.0046754161563077375;0.028703435719416432;3.241832730507726;2001.5414492753623;0.2900784709094728;2.9060982776727577;3877.7121739130434;0.30210819155639573;4.824202898550725;60.42623188405797;276.07608695652175;16.599800885668277;0.2838376006441224;0.02373866413983736;0.13116093196000891;0.007561870941904226;norm25;0
26;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};f0f00ddd4e832573c5165c1a6366541d802cdbfd;3D;(1.0, 1.0, 1.0);(56, 53, 1);68.12769541778975;36.0;99.0;6d948dcb41e8f061f59073474978472f0b14335f;(1.0, 1.0, 1.0);(56, 53, 1);(0, 0, 0, 56, 53, 1);2968;1;(27.5, 26.0, 0.0);(27.5, 26.0, 0.0);54.0;81.0;14124897.0;1.157473737425395;14.0;2.9102257259564888;99.0;8.646247075725983;68.12769541778975;69.0;36.0;63.0;6.018668389523973;68.98595749524962;-0.18926018674769796;14124897.0;0.5147532802725933;117.67944859725664;5.185189191704522;3.0175371322668254;0.07213555816140568;1.0159343577779967;0.14412916093340622;0.7512640428870703;0.14412916093340622;0.5890358859000604;0.12232603742703602;0.9279354195332968;0.9279354195332968;0.9855870839066594;0.9639677097666485;-0.4548029953687903;0.8006527176260695;0.14412916093340622;2.228729642998511;0.4044075004970406;1.7751079719930434;0.7690543461553603;0.5856002193561156;4.457459285997022;1.6309788110596375;0.2900158796778507;208.99939664733887;0.4207033995755836;0.4095978341341831;5.5707336904815365;78.1873587462348;379.3688856720852;19.144282647781917;0.2770182098584051;5.0110619284861455;52.93141409975421;0.10133291412303791;0.1673685983827493;37.2153755162973;0.1953115095047261;1.0998277474911984;0.06394429690573242;38.057058783965566;0.0052453699404072605;0.4694356873713441;0.014023934642050399;0.01425318174287634;3.2711106107902115;905.7257412398922;0.30516365944740304;2.6947374646725906;1527.7877358490566;0.29349891656555827;5.242924528301887;61.370956873315365;315.35512129380055;15.294053234501348;0.25523173105720276;0.021984599872818245;0.11830757419020319;0.006054960619349317;norm26;0
27;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};e0e1f46e93e10825ba517327f10567c7b8b44abb;3D;(1.0, 1.0, 1.0);(49, 44, 1);75.25463821892393;51.0;104.0;9086067cccc454c030e994ea2261dd4b00d839f1;(1.0, 1.0, 1.0);(49, 44, 1);(0, 0, 0, 49, 44, 1);2156;1;(24.0, 21.5, 0.0);(24.0, 21.5, 0.0);63.0;88.0;12402955.0;1.0502264480548842;13.0;2.84390711422804;104.0;7.5369814058191995;75.25463821892393;75.0;51.0;53.0;5.41383110369235;75.84696473405644;0.22939173221140238;12402955.0;0.49496120762354523;89.50148590807548;2.537595416073406;1.0651431561852482;-0.0348602088591238;0.8728591982217458;0.1653824485661072;0.6811061436704103;0.1653824485661072;0.6410196780921564;0.13692565746336674;0.9173087757169465;0.9173087757169465;0.9834617551433893;0.9586543878584732;-0.36874251401143404;0.7256448004788543;0.1653824485661072;1.536464709760754;0.36185219397251167;1.6977141320875149;0.6848854950609309;0.4428809744035035;3.0729294195215084;1.5323316835214085;0.2595604116969633;196.1759003486286;0.4745535712887424;0.30133164148087643;2.757251807793052;54.004279157540104;140.5182409090594;32.45014189164445;0.5917295740188785;4.640280052153111;45.80533598436564;0.10645657672493536;0.19190630797773653;22.5065166183391;0.21530525670124195;0.6708659194687985;0.12646917329444182;41.57219634036821;0.0058219112192293195;0.6304225525239946;0.014435908878354055;0.01920727437738221;3.31319240576078;569.4925788497217;0.2641431256260305;2.9406796324534197;1067.1363636363637;0.26224868426034603;2.6363636363636362;58.64239332096475;152.22031539888684;35.31233250876108;0.5986394557823129;0.024200321727502243;0.070911041613787;0.014168923164117221;norm27;0
28;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};a1cf0367bd3f998a5ce08bcb11dde3921cd8b901;3D;(1.0, 1.0, 1.0);(63, 66, 1);90.66955266955267;55.0;132.0;888c2717566285ee165a876b046f9d8faa96855f;(1.0, 1.0, 1.0);(63, 66, 1);(0, 0, 0, 63, 66, 1);4158;1;(31.0, 32.5, 0.0);(31.0, 32.5, 0.0);77.0;106.0;34718720.0;1.0559205906411266;15.0;3.130917815812696;132.0;8.988944623865258;90.66955266955267;90.0;55.0;77.0;6.397777660529953;91.37757115321303;0.3789317278978744;34718720.0;0.586605536340986;128.89272856372423;4.8201808943744435;2.872927877789237;0.37343408980043874;0.8586778740772666;0.1362824451534129;0.7259808236421237;0.1362824451534129;0.568527951765353;0.11679288516769887;0.9318587774232935;0.9318587774232935;0.9919833855792111;0.9727435109693173;-0.42803750763641574;0.7647135753438202;0.1362824451534129;2.153968880581784;0.4826503572751391;1.651989691270976;0.7324012160105897;0.6722183282667153;4.307937761163568;1.5157072461175642;0.24874007980766982;254.26798330653577;0.3913003378534097;0.4863071902317664;5.447482530129915;100.30043225680154;445.0698448331352;24.88400390774224;0.3053703775826332;5.134573926742693;64.20603971887799;0.09423363485015604;0.15608465608465608;50.82011680592379;0.20244770490329006;1.2239509958485857;0.07349214715825186;24.742719766817892;0.004098966580828741;0.8769312583987368;0.00562199655640612;0.023153301724730294;3.0001553734159625;1407.2554112554112;0.3384452648521913;2.7081225341206103;2439.10582010582;0.2504599465878927;4.886724386724387;62.77994227994228;297.41510341510343;15.881697263641707;0.26385882635882635;0.022434944541032346;0.11771335060978234;0.00676790466043899;norm28;0
29;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};b0e3825956055d7b5a23809f088772a9b2429f2f;3D;(1.0, 1.0, 1.0);(106, 53, 1);74.18244927020292;0.0;110.0;0d7c2f583ed9d9d453ab5f0c70616c774c94b842;(1.0, 1.0, 1.0);(106, 53, 1);(0, 0, 0, 106, 53, 1);5618;1;(52.5, 26.0, 0.0);(52.5, 26.0, 0.0);63.0;86.0;31555795.0;1.1235616239746442;13.0;13.35955055950587;110.0;7.730080270138158;74.18244927020292;75.0;0.0;110.0;5.342512192917128;74.94604087184213;-1.7486032015176516;31555795.0;0.4856140582557641;113.87326263760092;12.543994488216187;4.521247191926124;-0.6736392751322839;1.06916393360772;0.12741896468311562;0.7867708394388778;0.1255926463473633;0.547101465345742;0.11118903228830992;0.9374966163291634;0.9373863086598935;0.9951153467858674;0.979110558410592;-0.4920010766492943;0.8136415050822104;0.12410272728668953;3.5083549312322897;0.38386044377006695;1.6786153477694767;0.8953699016155869;0.45728626719192755;7.016709862464579;1.5460506249906316;0.29914572457270894;362.5664660924488;0.4505758903632893;0.3962950094872666;12.336607532964182;119.10500061466817;1518.9318068606121;10.32033428968152;0.10051605310100817;5.19615464997957;77.94082579732701;0.09383794923400982;0.1431114275542898;65.39496429033574;0.22223639439993415;2.7029018392325295;0.0242166794890165;14.771891871140847;0.0030737148969947853;1.4267432323121287;0.0037653670404473156;0.036984605942909754;3.0663425119440784;2111.3399786400855;0.3758170129298835;2.6290828467871603;2728.179779280883;0.305507262485012;12.592915628337487;64.32342470630117;813.9711641153435;5.77975698152763;0.09195359163007794;0.021317856342331246;0.2688856942972329;0.0020523067095757396;norm29;0
30;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};2d370ac7e6179d1bda053fb1bc0ebbb30ac8608f;3D;(1.0, 1.0, 1.0);(87, 97, 1);71.87119326934472;40.0;149.0;91870b9681feb6f6c51570d6c0501cea4d0af302;(1.0, 1.0, 1.0);(87, 97, 1);(0, 0, 0, 87, 97, 1);8439;1;(43.0, 48.0, 0.0);(43.0, 48.0, 0.0);59.0;86.0;44579155.0;1.069906373302179;14.0;5.1457753145090885;149.0;8.354028683797447;71.87119326934472;71.0;40.0;109.0;5.870246928389053;72.68092111001134;0.9122832261162998;44579155.0;0.5265354325987571;117.04787144019167;5.807013995674383;3.132909431587861;0.8952414770332748;0.973649023859338;0.11674741530302736;0.785446181313934;0.1163846675606794;0.5167036452827879;0.10271518359335666;0.9418681241767182;0.941843940993895;0.9955126013828465;0.9806111922575617;-0.49637642143190863;0.8032682071841702;0.11606726328612493;2.364906002427016;0.4363461332282133;1.5885937543905135;0.7869835721304833;0.5934058284843533;4.729812004854031;1.4710319326011299;0.2725991097905913;479.22298397777377;0.43551703641206646;0.40664306842747794;7.213349393580268;191.3056094262673;916.7516119988976;43.735223423260386;0.1773193157727182;5.2557193747690345;111.06322384722162;0.09709752116150332;0.13049531935063394;123.64475590315804;0.20939252356872642;1.7318763683930096;0.03515573867426708;30.797257079308153;0.0022741585283329742;1.3141641016473138;0.003185638025035609;0.027725694307963077;2.8426198225984916;3477.793221945728;0.4121096364433853;2.4435863313617037;4443.4325157009125;0.2787815237941101;5.903306078919303;65.73646166607418;368.86420191965874;13.635411548235046;0.20175168858869533;0.020048183627222837;0.13192989771779998;0.0038342621584490735;norm30;0
31;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};beb3aed8d848433efc9a00729c6407bb7e382ad7;3D;(1.0, 1.0, 1.0);(89, 106, 1);75.93618825524698;42.0;139.0;32cba43af233137617e25047f5a918c059dfb44d;(1.0, 1.0, 1.0);(89, 106, 1);(0, 0, 0, 89, 106, 1);9434;1;(44.0, 52.5, 0.0);(44.0, 52.5, 0.0);63.0;90.0;55660132.0;1.2418851063893919;14.0;4.6884973306201125;139.0;8.843577209960824;75.93618825524698;75.0;42.0;97.0;5.96863317393461;76.81113455872418;0.7297146621416766;55660132.0;0.4611280206564567;133.64570546212195;6.733850167304958;4.131177621099076;0.534541304797686;1.195804965270446;0.15686167720697083;0.7680853651745686;0.15669933954463316;0.6197494069340428;0.1310394211690446;0.9216773865047397;0.9216665639939172;0.9939681503805993;0.9738873085916644;-0.45597827862583773;0.8181283660737617;0.1565572940900877;2.544428004376727;0.34490610383411363;1.9164515528987631;0.7710750429564233;0.4146779098489667;5.088856008753455;1.7590594657157599;0.3381666606193543;660.5189782236404;0.41374809030244386;0.4570454156083873;7.29920251473809;87.1523142296586;574.3881704609025;15.742821083597557;0.18333862230740364;5.186052861880596;180.24776978311934;0.10676323886833268;0.16949332202671188;44.49438491200806;0.2021018689546216;1.6070634288359273;0.03907113987956457;40.87095376225762;0.0016075890951492483;1.7039237965649463;0.0051339063568352225;0.017795445672215297;3.3690064392431474;2863.027983888064;0.30347975237312536;2.697646254358803;4350.281746873013;0.3383018939834353;6.802098791604833;61.124337502649986;406.35382658469365;11.108628306597884;0.18185493369137634;0.02224270782874037;0.15850371047589884;0.004230743611291813;norm31;0
32;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};5cf16e3f574df109622e8e29eb1a555eb4ba9a02;3D;(1.0, 1.0, 1.0);(79, 95, 1);75.1653564290473;51.0;115.0;f853ca2ab21a95eede34c03c489ea8aeb5bbbef1;(1.0, 1.0, 1.0);(79, 95, 1);(0, 0, 0, 79, 95, 1);7505;1;(39.0, 47.0, 0.0);(39.0, 47.0, 0.0);65.0;86.0;42904596.0;1.0475602534477828;11.0;3.48504484069726;115.0;6.479208238256442;75.1653564290473;75.0;51.0;64.0;4.68137538754487;75.60953378334007;0.4482794343857504;42904596.0;0.49404862225982143;66.97079182832142;2.4869713062722685;1.1937918485965608;0.05794927998939767;0.8974022257276317;0.15137079917261922;0.7113550967439949;0.15137079917261922;0.6091314141192639;0.12773557776592162;0.9243146004136903;0.9243146004136903;0.9848629200827379;0.9621573002068451;-0.4044283143597907;0.7522927567680764;0.15137079917261922;1.5167272327631733;0.36865359929977176;1.672587930497706;0.7118304041881449;0.4285668256078054;3.0334544655263467;1.5212171313250873;0.2621932562250628;602.252832569364;0.48351078296613514;0.28330557916195886;2.64668825788676;83.43237964060536;212.62017822751255;51.26194499498933;0.6076665035193319;4.910205397974694;132.33851389974484;0.10280212385223808;0.16592271818787474;42.68061064008195;0.2071182270685638;0.5739888522959055;0.1244328396084397;138.62118933180957;0.0018197214341090062;0.5820093985865857;0.013111292848004002;0.006186820713244463;3.205350575394873;2294.423051299134;0.3057192606661071;2.6864300548468463;3707.83491005996;0.26196987928545085;2.563224516988674;61.549367088607596;156.23757495003332;38.09169072470205;0.6160041453845585;0.02216924574009533;0.058052002725486274;0.013720101451290247;norm32;0
33;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};417769831085259ecc4412a2a08a1dbe3be98c7d;3D;(1.0, 1.0, 1.0);(75, 48, 1);68.62833333333333;48.0;120.0;028d98e6ec3675d4c3c59f74d9093d992bb96dca;(1.0, 1.0, 1.0);(75, 48, 1);(0, 0, 0, 75, 48, 1);3600;1;(37.0, 23.5, 0.0);(37.0, 23.5, 0.0);60.0;78.0;17225594.0;0.7459212208771017;9.0;7.6647671862004865;120.0;6.213443518518519;68.62833333333333;67.0;48.0;72.0;3.9566441023394634;69.17287923906466;1.5946673101199373;17225594.0;0.7018547839506172;75.03908611111113;4.921278752156412;2.514477379190562;0.9932566087204908;0.6222172524952406;0.08246645581751963;0.7657794643549178;0.08246645581751963;0.407758536927073;0.07536416736099147;0.9587667720912402;0.9587667720912402;0.9951490320107341;0.9835067088364962;-0.48431758985548923;0.7131706587585821;0.08246645581751963;2.1877706895725515;0.634352066994492;1.1258568219904472;0.770138339336649;0.7845398456967607;4.375541379145103;1.0433903661729285;0.17617092707819004;176.283498149973;0.4627112260589131;0.34320491908191053;6.561694000580146;257.53808410751446;1087.7045464947387;62.848125239402464;0.18951768798958968;5.078388424436422;34.27126069387309;0.08732731772805641;0.1057638888888889;153.400124465489;0.18715161951490286;1.392047043929005;0.03495501267618292;12.440951102390663;0.007470618679285926;0.5498221869213511;0.0023962804192744058;0.04167188894585921;2.1859652351383123;1809.5516666666667;0.5026532407407407;2.131851774691358;2526.677222222222;0.1769258487654321;4.966944444444445;68.60416666666667;321.6147222222222;15.904440586419753;0.22531635802469135;0.018726037336230787;0.1040953059824753;0.004205896253570301;norm33;0
34;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};38816f546941cc82b1990f42d2a677d63957e684;3D;(1.0, 1.0, 1.0);(48, 88, 1);80.55847537878788;54.0;115.0;818228af91d73feda9afaba26fe0574dcf88e05e;(1.0, 1.0, 1.0);(48, 88, 1);(0, 0, 0, 48, 88, 1);4224;1;(23.5, 43.5, 0.0);(23.5, 43.5, 0.0);69.0;91.0;27720589.0;0.9077773438113208;11.0;3.245322233420717;115.0;6.733707704710456;80.55847537878788;81.0;54.0;61.0;4.8758565002972585;81.01011937584019;0.11601748575314219;27720589.0;0.6146963240358126;72.97148593310591;3.33460209671921;1.5602204571969114;-0.47973922975507566;0.6995483844871447;0.11503771204339804;0.7174842847351927;0.11503771204339804;0.511041774662313;0.10126393687871525;0.9424811439783009;0.9424811439783009;0.98849622879566;0.9712405719891504;-0.43226407617239254;0.7318456879660812;0.11503771204339804;1.7856298216945685;0.5188541878292379;1.4148411991066747;0.7216522846875794;0.6928794780156665;3.571259643389137;1.299803487063277;0.20364652413263568;260.52962608276476;0.4520499452745672;0.3482745814074511;3.053442412975884;149.2291089822521;555.5747464500074;48.112211287799106;0.5528973297413118;5.089944861235509;54.49184995392005;0.09029624731611122;0.13612689393939392;85.52871549694085;0.2003276359074545;0.5822131744716408;0.13239527120641806;39.993803348653955;0.004334223641425083;0.4112163464823331;0.0078562430508544;0.011364222148283185;2.7385103698715403;1640.421875;0.38835745146780304;2.4992883715528866;2596.4772727272725;0.2052772038567493;3.3882575757575757;65.07173295454545;225.76633522727272;25.556226325757574;0.4229271885521885;0.021599831257646855;0.0692675149355302;0.011066088481319585;norm34;0
35;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};928d48e4341cbe611976c003ef51a8a80d78d350;3D;(1.0, 1.0, 1.0);(84, 53, 1);59.100853548966754;3.0;100.0;d4f7d57724a2fd16a64b92d4bbd236c5f3cf56b9;(1.0, 1.0, 1.0);(84, 53, 1);(0, 0, 0, 84, 53, 1);4452;1;(41.5, 26.0, 0.0);(41.5, 26.0, 0.0);46.0;72.0;16023535.0;1.0104338991705377;14.0;3.647385156502282;100.0;8.116006999690823;59.100853548966754;59.0;3.0;97.0;5.839256023490656;59.99313939512899;0.1549547130555522;16023535.0;0.6087281002349914;106.26588426696178;8.446458977627282;2.739350859446599;-0.2919402594205544;0.8095957438582508;0.0933572044762088;0.7929590820954847;0.0933572044762088;0.44531066828232546;0.08437098970999261;0.9533213977618957;0.9533213977618957;0.9964093382893766;0.9844404659206318;-0.5325231273702502;0.8055323303163415;0.0933572044762088;2.875308264469864;0.5378343635369333;1.4537585202830885;0.8118204384542175;0.7151338741863578;5.7506165289397275;1.3604013158068808;0.22573823708361493;196.85868472037907;0.3873657006865507;0.4889205428997356;8.465262289935879;219.7852038380553;1919.5244673184598;26.515413377388228;0.1540800085032954;5.439375118807528;48.80837702162307;0.09229179185294159;0.11410601976639713;135.41282139536398;0.22813873142498833;2.030269060840136;0.036813292593879526;9.619128018635344;0.005305954678323653;1.041723290624902;0.0022003080438593036;0.053360649094143384;2.6493362805287615;2052.467205750225;0.46102138493940353;2.362467649335752;2710.0575022461817;0.232547139539333;8.507861635220126;67.75359389038634;577.4200359389039;8.853272499251272;0.1344257886592792;0.021432603654003613;0.19018719696498945;0.0030332972354518892;norm35;0
36;2.2.0;1.16.3;1.2.0;1.0.0;3.6.2;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True};{'Original': {}};6a9d61803121381b1081d8929a2f5d3a663aa598;3D;(1.0, 1.0, 1.0);(43, 71, 1);91.60301342941369;69.0;125.0;40581d4c3d745565c7eaa56499fb64ac80095b9b;(1.0, 1.0, 1.0);(43, 71, 1);(0, 0, 0, 43, 71, 1);3053;1;(21.0, 35.0, 0.0);(21.0, 35.0, 0.0);83.0;101.0;25779016.0;0.6580102999956254;9.0;3.402147972886911;125.0;5.681484729490756;91.60301342941369;92.0;69.0;56.0;4.011947656911881;91.89032041469598;0.12029227004556525;25779016.0;0.747968872659015;52.71891656614785;4.587740340158336;0.9718980031578636;0.41587352636773034;0.4062271999996869;0.11706030758192568;0.552598314539298;0.11706030758192568;0.5165840472938836;0.10277691695477092;0.9414698462090372;0.9414698462090372;0.9931140995540043;0.9765879384836149;-0.2783923024305335;0.543741399780023;0.11706030758192568;2.1249584856871016;0.6462766108885012;1.1294485597147403;0.5605793468966964;0.7958748894251445;4.249916971374203;1.0123882521328156;0.13082187689540314;202.84775456421806;0.4685301963553867;0.3284976833274619;5.78239987240241;132.1068759573079;548.4312838915251;32.58099298995972;0.23441840261428246;4.776034945010453;44.94927668378979;0.09910643791150772;0.1414182771044874;71.32845356179445;0.24081894037613752;1.6427070381776516;0.0634409911394354;15.644943870277979;0.005795406215169783;0.7950955501784318;0.0025481171649304087;0.03424365561369841;2.435604888733915;1159.4814936128398;0.3797843084221552;2.749603387431284;2283.5489682279726;0.13124869311236825;4.644611857189649;64.64985260399607;283.3403209957419;15.595582214215526;0.23934790916038867;0.02300019648467896;0.12565753782982544;0.005926944296951702;norm36;0
